seqnames	start	end	methylomeA_rep1	methylomeB_rep1	methylomeC_rep1	methylomeD_rep1
1	45151	45350	1	1	1	1
1	45201	45400	0	0	1	0
1	45251	45450	0	0	1	0
1	45301	45500	0	0	1	0
1	45351	45550	0	0	0	0
1	45401	45600	0	1	0	1
1	45451	45650	0	0	0	1
1	45501	45700	1	0	0	1
1	45551	45750	1	0	0	0
1	45601	45800	1	0	0	0
1	45651	45850	1	0	1	1
1	45701	45900	0	1	1	1
1	45751	45950	1	0	1	1
1	45801	46000	1	0	1	1
1	45851	46050	1	0	0	1
1	45901	46100	1	0	0	1
1	45951	46150	0	0	0	1
1	46001	46200	0	0	0	1
1	46051	46250	0	1	1	1
1	46101	46300	0	1	1	1
1	46151	46350	0	1	1	1
1	46201	46400	0	1	1	1
1	46251	46450	0	1	0	1
1	46301	46500	0	1	1	0
1	46351	46550	0	1	1	1
1	46401	46600	0	1	1	1
1	46451	46650	0	1	1	1
1	46501	46700	1	1	1	1
1	46551	46750	1	1	1	1
1	46601	46800	0	1	0	1
1	46651	46850	0	1	0	1
1	46701	46900	1	0	0	1
1	46751	46950	1	0	1	1
1	46801	47000	1	0	1	1
1	46851	47050	1	0	1	1
1	46901	47100	0	1	1	1
1	47051	47250	1	1	0	0
1	47101	47300	1	1	0	0
1	47151	47350	1	1	0	0
1	47201	47400	1	1	0	0
1	47251	47450	1	1	0	0
1	47301	47500	1	1	0	0
1	47351	47550	1	1	0	0
1	47401	47600	1	1	0	0
1	47451	47650	1	0	0	0
1	47501	47700	0	0	1	0
1	47551	47750	1	0	1	0
1	47601	47800	1	0	0	0
1	47651	47850	1	1	0	0
1	47701	47900	1	1	0	1
1	47751	47950	1	1	1	1
1	47801	48000	1	1	1	1
1	47851	48050	1	1	1	1
1	47901	48100	0	1	1	1
1	47951	48150	0	1	0	1
1	48001	48200	0	0	0	0
1	48051	48250	0	0	1	0
1	48101	48300	0	1	0	0
1	48151	48350	0	1	1	0
1	48201	48400	0	1	1	0
1	48251	48450	0	1	1	0
1	48301	48500	1	1	1	0
1	48351	48550	1	1	1	0
1	48401	48600	1	1	1	1
1	48451	48650	1	0	1	1
1	48501	48700	1	0	1	1
1	48551	48750	1	0	1	1
1	48601	48800	1	0	0	1
1	48651	48850	1	0	0	0
1	48701	48900	0	0	0	0
1	48751	48950	0	0	0	0
1	48801	49000	0	0	1	0
1	48851	49050	1	0	1	0
1	48901	49100	1	0	0	0
1	48951	49150	1	1	0	0
1	49001	49200	1	1	0	0
1	49051	49250	1	0	0	0
1	49101	49300	1	0	1	0
1	49151	49350	1	0	1	0
1	49201	49400	1	0	0	0
1	49251	49450	1	0	0	0
1	49301	49500	0	0	0	0
1	49351	49550	0	0	0	0
1	49401	49600	0	0	0	0
1	49451	49650	0	0	0	1
1	49501	49700	0	0	0	1
1	49551	49750	0	0	0	1
1	49601	49800	0	0	0	1
1	49651	49850	1	1	1	0
1	49701	49900	1	1	1	1
1	49751	49950	1	1	1	1
1	49801	50000	1	1	1	1
1	49851	50050	1	0	1	1
1	49901	50100	1	0	0	0
1	49951	50150	1	0	0	0
1	50001	50200	1	0	0	0
1	50051	50250	1	0	0	0
1	50101	50300	1	0	0	0
1	50151	50350	1	0	0	1
1	50201	50400	1	0	1	1
1	50251	50450	1	0	1	1
1	50301	50500	1	1	0	1
1	50351	50550	0	1	1	1
1	50401	50600	0	1	1	1
1	50451	50650	0	1	1	1
1	50501	50700	0	1	1	1
1	50551	50750	0	1	0	1
1	50601	50800	0	1	0	1
1	50651	50850	0	0	0	0
1	50701	50900	0	0	1	0
1	50751	50950	0	0	1	0
1	50801	51000	0	1	1	0
1	50851	51050	1	0	1	0
1	50901	51100	1	1	1	1
1	50951	51150	1	1	0	1
1	51001	51200	1	1	0	1
1	51051	51250	1	1	0	1
1	51101	51300	1	1	0	1
1	51151	51350	0	1	1	1
1	51201	51400	0	1	1	1
1	51251	51450	0	1	1	1
1	51301	51500	0	1	1	1
1	51351	51550	0	1	1	1
1	51401	51600	0	1	1	1
1	51451	51650	0	0	0	1
1	51501	51700	0	0	0	0
1	51551	51750	1	0	0	0
1	51601	51800	1	0	0	0
1	51651	51850	1	0	0	0
1	51701	51900	1	1	0	0
1	51751	51950	1	1	1	0
1	51801	52000	1	1	1	0
1	51851	52050	1	1	1	1
1	51901	52100	0	0	1	1
1	51951	52150	0	0	1	0
1	52001	52200	0	1	1	1
1	52051	52250	0	1	0	1
1	52101	52300	0	1	0	0
1	52151	52350	0	1	1	0
1	52201	52400	1	1	1	0
1	52251	52450	1	1	0	0
1	52301	52500	1	0	1	0
1	52351	52550	0	1	1	0
1	52401	52600	0	1	1	0
1	52451	52650	1	1	1	0
1	52501	52700	1	0	1	0
1	52551	52750	1	0	1	0
1	52601	52800	1	0	0	1
1	52651	52850	1	0	1	1
1	52901	53100	1	1	1	1
1	52951	53150	1	1	0	1
1	53001	53200	1	0	0	1
1	53051	53250	1	0	0	1
1	53101	53300	1	0	0	1
1	53151	53350	0	0	0	0
1	53251	53450	0	0	0	1
1	53301	53500	0	0	0	1
1	53351	53550	0	0	1	1
1	53401	53600	0	0	1	1
1	53451	53650	0	0	1	1
1	53501	53700	0	0	1	1
1	53551	53750	1	0	1	0
1	53601	53800	1	0	1	1
1	53651	53850	1	1	1	1
1	53701	53900	1	1	1	0
1	53751	53950	1	1	1	0
1	53801	54000	1	1	1	0
1	53851	54050	1	1	1	0
1	53901	54100	1	1	0	1
1	53951	54150	1	0	0	1
1	54001	54200	0	0	0	1
1	54051	54250	1	1	1	1
1	54101	54300	1	1	1	1
1	54151	54350	1	1	1	1
1	54201	54400	1	1	1	1
1	54251	54450	0	1	0	1
1	54301	54500	0	1	0	1
1	54351	54550	0	0	0	1
1	54401	54600	0	0	0	1
1	54451	54650	0	1	0	1
1	54501	54700	1	1	0	1
1	54551	54750	1	1	0	1
1	54601	54800	1	1	0	1
1	54651	54850	1	0	1	1
1	54701	54900	0	0	1	0
1	54751	54950	0	0	1	0
1	54801	55000	0	0	1	1
1	54851	55050	0	0	1	1
1	54901	55100	0	0	1	1
1	54951	55150	0	0	1	1
1	55001	55200	0	0	0	0
1	55051	55250	0	0	0	0
1	55101	55300	0	1	0	1
1	55151	55350	0	1	0	1
1	55201	55400	0	1	0	1
1	55251	55450	0	1	0	1
1	55301	55500	0	0	1	1
1	55351	55550	0	1	1	1
1	55401	55600	0	1	1	0
1	55451	55650	0	1	1	0
1	55501	55700	0	1	1	0
1	55551	55750	1	0	0	0
1	55601	55800	1	0	0	0
1	55651	55850	0	1	0	0
1	55701	55900	0	1	0	0
1	55751	55950	1	1	1	0
1	55801	56000	1	1	1	1
1	55851	56050	1	1	1	1
1	55901	56100	1	1	1	1
1	55951	56150	1	1	1	1
1	56001	56200	0	1	1	0
1	56051	56250	0	1	1	0
1	56101	56300	0	1	1	1
1	56151	56350	0	1	1	1
1	56201	56400	0	1	1	1
1	56251	56450	0	1	1	1
1	56301	56500	0	1	1	0
1	56351	56550	1	1	1	0
1	56401	56600	1	1	1	0
1	56451	56650	1	1	0	0
1	56501	56700	1	0	1	0
1	56551	56750	1	0	1	0
1	56601	56800	1	0	1	0
1	56651	56850	1	0	1	0
1	56701	56900	1	0	0	0
1	56751	56950	0	1	1	0
1	56801	57000	0	1	1	0
1	56851	57050	0	1	1	0
1	56901	57100	0	1	1	0
1	56951	57150	0	1	1	1
1	57001	57200	0	1	1	1
1	57051	57250	0	1	1	1
1	57101	57300	0	1	0	1
1	57151	57350	1	1	0	0
1	57201	57400	1	0	0	0
1	57251	57450	1	0	0	1
1	57301	57500	1	1	0	1
1	57351	57550	1	1	0	1
1	57401	57600	1	1	1	1
1	57451	57650	1	1	1	1
1	57501	57700	1	0	1	1
1	57551	57750	1	0	1	1
1	57601	57800	1	0	0	1
1	57651	57850	1	0	0	1
1	57701	57900	1	1	1	1
1	57751	57950	1	1	1	0
1	57801	58000	1	0	1	0
1	57851	58050	1	0	1	0
1	57901	58100	1	0	1	1
1	57951	58150	1	0	1	1
1	58001	58200	1	0	1	1
1	58051	58250	1	0	1	1
1	58101	58300	1	1	1	1
1	58151	58350	1	1	1	1
1	58201	58400	0	1	1	1
1	58251	58450	1	1	1	0
1	58301	58500	0	1	1	0
1	58351	58550	1	1	1	0
1	58401	58600	1	1	1	0
1	58451	58650	0	1	1	1
1	58501	58700	1	1	1	1
1	58551	58750	1	1	1	1
1	58601	58800	1	1	1	1
1	58651	58850	1	1	1	1
1	58701	58900	1	1	1	1
1	58751	58950	1	1	1	1
1	58801	59000	1	1	1	1
1	58851	59050	1	1	1	1
1	58901	59100	1	1	1	0
1	58951	59150	0	0	0	0
1	59001	59200	0	0	0	0
1	59051	59250	0	0	0	0
1	59101	59300	0	0	0	0
1	59151	59350	0	0	0	0
1	59201	59400	0	0	0	0
1	59251	59450	0	0	0	0
1	59301	59500	0	0	0	0
1	59401	59600	1	0	0	0
1	59451	59650	1	0	0	0
1	59501	59700	1	0	0	0
1	59551	59750	1	1	0	1
1	59601	59800	0	1	0	1
1	59651	59850	1	1	0	1
1	59701	59900	1	1	0	1
1	59751	59950	1	0	0	1
1	59801	60000	1	0	0	1
1	59851	60050	1	0	0	1
1	59901	60100	0	0	1	1
1	59951	60150	0	0	1	1
1	60001	60200	0	0	0	0
1	60051	60250	0	0	0	0
1	60101	60300	1	1	0	0
1	60151	60350	1	1	0	0
1	60201	60400	1	1	0	0
1	60251	60450	0	0	0	0
1	60301	60500	0	0	0	1
1	60351	60550	0	0	0	1
1	60401	60600	0	0	0	1
1	60451	60650	1	1	0	1
1	60551	60750	0	0	0	1
1	60601	60800	0	0	0	1
1	60651	60850	0	0	0	1
1	60701	60900	0	0	0	1
1	60751	60950	0	0	0	1
1	60801	61000	0	0	1	1
1	60851	61050	0	0	1	1
1	60901	61100	0	0	0	1
1	60951	61150	0	1	0	1
1	61001	61200	0	1	0	1
1	61051	61250	0	1	0	1
1	61101	61300	0	1	0	1
1	61151	61350	0	0	0	1
1	61201	61400	0	0	0	1
1	61251	61450	0	0	0	1
1	61301	61500	0	0	1	0
1	61351	61550	0	0	1	0
1	61401	61600	1	0	1	0
1	61451	61650	1	0	1	0
1	61501	61700	1	1	1	0
1	61551	61750	1	1	1	0
1	61601	61800	0	1	0	0
1	61651	61850	0	1	0	0
1	61701	61900	0	0	0	0
1	61751	61950	0	0	0	0
1	61801	62000	0	0	0	0
1	61851	62050	0	1	1	0
1	61901	62100	0	1	1	1
1	61951	62150	0	1	1	1
1	62001	62200	0	1	1	1
1	62051	62250	0	1	1	1
1	62101	62300	1	1	1	1
1	62151	62350	1	0	1	1
1	62201	62400	1	0	0	1
1	62251	62450	1	0	1	1
1	62551	62750	1	1	1	1
1	62601	62800	0	0	0	1
1	62651	62850	0	0	0	1
1	62701	62900	0	0	0	1
1	62751	62950	0	0	0	0
1	62801	63000	0	0	0	0
1	62851	63050	0	0	0	0
1	62901	63100	1	1	0	0
1	62951	63150	1	1	0	0
1	63001	63200	1	1	1	0
1	63051	63250	1	1	1	0
1	63101	63300	0	1	1	0
1	63151	63350	0	1	1	0
1	63201	63400	0	1	0	0
1	63301	63500	0	0	0	0
1	63351	63550	0	0	0	0
1	63401	63600	0	0	1	0
1	63451	63650	1	0	1	1
1	63501	63700	1	1	1	1
1	63551	63750	1	1	1	0
1	63601	63800	1	1	1	0
1	63651	63850	0	1	1	0
1	63701	63900	0	1	1	0
1	63751	63950	0	1	0	0
1	63801	64000	0	1	0	0
1	63851	64050	0	1	0	1
1	63901	64100	0	0	0	1
1	63951	64150	0	0	1	1
1	64001	64200	0	0	1	1
1	64051	64250	0	1	1	1
1	64101	64300	0	1	1	0
1	64151	64350	0	1	1	0
1	64201	64400	0	1	1	0
1	64251	64450	0	0	1	0
1	64301	64500	0	0	1	0
1	64351	64550	1	0	1	0
1	64401	64600	1	1	0	0
1	64451	64650	1	1	0	0
1	64501	64700	1	1	0	0
1	64551	64750	1	1	0	0
1	64601	64800	1	1	0	0
1	64651	64850	1	1	1	0
1	64701	64900	1	1	1	0
1	64751	64950	1	1	0	0
1	64801	65000	1	1	0	1
1	64851	65050	1	1	0	1
1	64901	65100	1	1	0	1
1	64951	65150	1	1	0	1
1	65001	65200	1	0	0	0
1	65051	65250	1	0	0	0
1	65101	65300	1	0	1	0
1	65151	65350	0	0	1	0
1	65201	65400	0	0	0	0
1	65251	65450	0	0	0	0
1	65301	65500	0	0	0	0
1	65351	65550	0	0	0	0
1	65401	65600	1	0	1	1
1	65451	65650	1	1	1	1
1	65501	65700	1	1	1	1
1	65551	65750	1	1	1	1
1	65601	65800	0	0	1	0
1	65651	65850	0	1	1	1
1	65701	65900	0	1	0	1
1	65751	65950	0	1	0	1
1	65801	66000	1	1	0	1
1	65851	66050	1	0	0	0
1	65901	66100	1	0	1	0
1	65951	66150	1	0	0	0
1	66001	66200	1	0	0	0
1	66051	66250	0	0	0	0
1	66101	66300	1	1	0	0
1	66151	66350	1	1	0	0
1	66201	66400	1	1	0	0
1	66251	66450	1	1	0	0
1	66301	66500	0	0	0	0
1	66351	66550	1	0	0	0
1	66401	66600	1	0	0	0
1	66451	66650	1	0	0	0
1	66501	66700	1	0	0	0
1	66551	66750	1	0	0	0
1	66601	66800	1	0	0	0
1	66651	66850	1	0	0	1
1	66701	66900	1	0	0	1
1	66751	66950	0	0	0	1
1	66801	67000	0	0	0	1
1	66851	67050	0	1	0	0
1	66901	67100	0	1	1	0
1	66951	67150	1	1	1	0
1	67001	67200	1	1	1	0
1	67051	67250	1	0	1	1
1	67101	67300	0	0	1	1
1	67151	67350	0	0	0	1
1	67201	67400	0	0	1	1
1	67251	67450	0	1	1	1
1	67301	67500	0	1	1	1
1	67351	67550	0	1	1	1
1	67401	67600	1	1	1	0
1	67451	67650	1	1	1	0
1	67501	67700	1	1	0	1
1	67551	67750	1	1	0	1
1	67601	67800	1	0	1	1
1	67651	67850	1	0	0	1
1	67701	67900	0	0	1	0
1	67751	67950	1	0	1	0
1	68001	68200	1	0	1	1
1	68051	68250	0	1	0	0
1	68101	68300	0	1	0	0
1	68151	68350	1	1	0	0
1	68201	68400	1	1	0	0
1	68251	68450	1	1	0	0
1	68301	68500	1	1	0	0
1	68351	68550	0	1	0	0
1	68401	68600	1	1	0	0
1	68451	68650	1	1	0	0
1	68501	68700	1	1	0	0
1	68551	68750	1	1	0	0
1	68601	68800	0	1	0	0
1	68651	68850	0	0	0	0
1	68701	68900	0	1	0	0
1	68751	68950	0	1	0	0
1	68801	69000	1	1	0	0
1	68851	69050	1	1	0	0
1	68901	69100	1	1	0	0
1	68951	69150	1	1	0	0
1	69001	69200	0	0	1	0
1	69051	69250	0	0	1	0
1	69101	69300	0	1	1	1
1	69151	69350	0	1	1	1
1	69201	69400	0	1	1	1
1	69251	69450	1	1	1	1
1	69301	69500	1	1	1	1
1	69351	69550	1	1	1	1
1	69401	69600	1	1	1	1
1	69451	69650	1	1	1	1
1	69501	69700	1	0	1	0
1	69551	69750	1	1	1	0
1	69601	69800	1	1	1	0
1	69651	69850	0	1	1	0
1	69701	69900	0	1	1	0
1	69751	69950	0	1	1	0
1	69801	70000	0	1	1	1
1	69851	70050	1	1	1	0
1	69901	70100	1	1	1	1
1	69951	70150	1	1	1	1
1	70001	70200	1	1	1	1
1	70051	70250	1	1	0	0
1	70101	70300	1	1	0	0
1	70151	70350	1	1	0	0
1	70201	70400	1	0	0	0
1	70251	70450	0	1	1	1
1	70301	70500	0	1	1	1
1	70351	70550	0	0	1	1
1	70401	70600	0	1	1	1
1	70451	70650	0	1	0	0
1	70501	70700	0	1	1	0
1	70551	70750	0	1	1	0
1	70601	70800	1	1	1	0
1	70651	70850	1	0	1	0
1	70701	70900	1	1	1	0
1	70751	70950	1	1	1	0
1	70801	71000	0	1	1	0
1	70851	71050	0	1	0	0
1	70901	71100	0	0	1	0
1	70951	71150	0	0	1	0
1	71001	71200	0	1	1	1
1	71051	71250	0	1	1	1
1	71101	71300	0	1	0	1
1	71151	71350	0	1	1	1
1	71201	71400	0	0	1	0
1	71251	71450	0	0	1	0
1	71301	71500	0	0	1	1
1	71351	71550	0	0	1	0
1	71401	71600	0	0	0	0
1	71451	71650	0	0	0	0
1	71501	71700	1	0	0	0
1	71551	71750	1	0	0	0
1	71601	71800	1	0	0	0
1	71651	71850	1	0	0	0
1	71701	71900	1	0	0	1
1	71751	71950	1	0	0	1
1	71801	72000	0	0	0	1
1	71851	72050	1	0	1	1
1	71901	72100	1	0	1	0
1	71951	72150	1	0	1	0
1	72001	72200	1	0	1	1
1	72051	72250	1	1	1	1
1	72101	72300	1	1	1	0
1	72151	72350	1	0	1	0
1	72201	72400	0	0	1	0
1	72251	72450	0	0	1	1
1	72301	72500	1	0	1	1
1	72351	72550	1	0	1	1
1	72401	72600	1	0	1	1
1	72451	72650	1	0	1	1
1	72501	72700	1	0	1	1
1	72551	72750	1	0	1	1
1	72601	72800	1	0	1	1
1	72651	72850	0	0	0	1
1	72701	72900	0	0	0	0
1	72751	72950	0	0	0	1
1	72801	73000	0	0	0	1
1	72851	73050	0	1	0	1
1	72901	73100	0	1	0	1
1	72951	73150	0	1	0	0
1	73001	73200	0	1	0	0
1	73051	73250	0	1	0	0
1	73101	73300	0	1	0	0
1	73151	73350	0	0	0	0
1	73201	73400	1	0	0	0
1	73251	73450	1	0	0	1
1	73301	73500	1	0	0	1
1	73351	73550	1	0	0	1
1	73401	73600	1	0	1	1
1	73451	73650	1	0	1	1
1	73501	73700	0	0	1	1
1	73551	73750	0	0	1	1
1	73601	73800	0	0	1	1
1	73651	73850	0	0	1	1
1	73701	73900	0	0	1	1
1	73751	73950	0	0	0	0
1	73801	74000	1	0	0	1
1	73851	74050	1	0	1	1
1	73901	74100	1	0	1	1
1	73951	74150	1	0	0	1
1	74001	74200	0	1	0	1
1	74051	74250	0	1	1	1
1	74101	74300	0	1	1	1
1	74151	74350	0	1	1	0
1	74201	74400	0	1	1	0
1	74251	74450	0	1	1	0
1	74301	74500	0	1	1	0
1	74351	74550	0	1	1	0
1	74401	74600	0	1	0	0
1	74451	74650	0	0	0	0
1	74501	74700	1	0	0	0
1	74551	74750	1	0	0	0
1	74601	74800	1	0	0	0
1	74651	74850	1	0	0	0
1	74701	74900	0	0	1	0
1	74751	74950	1	1	0	0
1	74801	75000	1	1	0	0
1	74851	75050	1	1	0	0
1	74901	75100	1	1	0	1
1	74951	75150	1	1	1	1
1	75001	75200	1	1	0	1
1	75051	75250	0	1	0	1
1	75101	75300	0	1	1	1
1	75151	75350	0	1	0	1
1	75201	75400	0	1	1	1
1	75251	75450	0	1	1	1
1	75301	75500	0	1	0	1
1	75351	75550	0	1	0	1
1	75401	75600	0	1	0	1
1	75451	75650	0	1	0	1
1	75501	75700	1	0	1	0
1	75551	75750	1	0	1	0
1	75601	75800	0	0	1	1
1	75651	75850	0	0	1	1
1	75701	75900	0	0	1	1
1	75751	75950	0	0	1	1
1	75801	76000	0	0	1	1
1	75851	76050	0	1	1	1
1	75901	76100	1	1	1	1
1	75951	76150	1	1	1	1
1	76001	76200	1	1	1	1
1	76051	76250	1	0	0	1
1	76101	76300	0	1	0	1
1	76151	76350	1	1	0	1
1	76201	76400	1	1	0	0
1	76251	76450	1	1	1	0
1	76301	76500	1	1	1	0
1	76351	76550	1	1	1	0
1	76401	76600	1	1	1	1
1	76451	76650	0	1	1	0
1	76501	76700	0	0	1	0
1	76551	76750	0	0	0	0
1	76651	76850	1	0	1	0
1	76701	76900	1	0	1	1
1	76751	76950	1	0	1	1
1	76801	77000	1	0	1	1
1	76851	77050	1	0	0	1
1	76901	77100	0	0	0	1
1	76951	77150	0	0	0	1
1	77001	77200	0	0	0	1
1	77051	77250	0	1	0	1
1	77101	77300	0	1	0	0
1	77151	77350	0	1	0	0
1	77201	77400	0	1	0	0
1	77251	77450	0	1	0	0
1	77301	77500	0	1	0	0
1	77351	77550	0	1	0	0
1	77451	77650	0	0	0	0
1	77501	77700	0	0	1	0
1	77551	77750	0	0	1	0
1	77601	77800	1	0	1	0
1	77651	77850	1	1	1	1
1	77701	77900	1	1	1	1
1	77751	77950	1	1	1	1
1	77801	78000	0	1	1	1
1	77851	78050	0	1	1	1
1	77901	78100	0	1	0	1
1	77951	78150	0	1	0	1
1	78001	78200	0	1	1	1
1	78051	78250	1	1	1	1
1	78101	78300	1	1	1	1
1	78151	78350	1	0	1	1
1	78201	78400	1	0	1	1
1	78251	78450	0	0	0	0
1	78301	78500	0	1	0	0
1	78351	78550	0	0	0	0
1	78401	78600	0	0	0	0
1	78451	78650	0	0	0	0
1	78551	78750	1	0	0	0
1	78601	78800	1	1	0	1
1	78651	78850	1	1	0	1
1	78701	78900	1	1	1	1
1	78751	78950	0	1	1	1
1	78801	79000	0	1	1	0
1	78851	79050	1	1	1	0
1	78901	79100	1	1	0	0
1	78951	79150	1	1	0	0
1	79001	79200	1	1	0	0
1	79051	79250	1	1	1	0
1	79101	79300	1	1	1	1
1	79151	79350	1	1	1	1
1	79201	79400	1	1	1	0
1	79251	79450	0	1	1	0
1	79301	79500	1	0	0	0
1	79351	79550	0	1	0	0
1	79401	79600	1	1	0	1
1	79451	79650	1	1	0	1
1	79501	79700	1	1	0	1
1	79551	79750	1	0	0	1
1	79601	79800	0	0	0	1
1	79651	79850	0	0	0	1
1	79701	79900	0	0	0	1
1	79751	79950	0	0	0	1
1	79801	80000	0	0	0	1
1	79851	80050	0	0	1	0
1	79901	80100	1	0	1	0
1	79951	80150	1	0	1	0
1	80001	80200	1	0	1	0
1	80051	80250	1	0	1	0
1	80101	80300	0	0	1	0
1	80151	80350	1	0	0	0
1	80201	80400	1	1	0	0
1	80251	80450	1	1	0	0
1	80301	80500	1	1	1	0
1	80351	80550	0	1	1	1
1	80401	80600	1	0	1	1
1	80451	80650	1	0	1	1
1	80501	80700	0	0	0	1
1	80551	80750	0	0	0	1
1	80601	80800	1	1	0	0
1	80651	80850	1	1	1	0
1	80701	80900	1	1	1	0
1	80751	80950	1	1	1	0
1	80801	81000	1	0	1	0
1	80851	81050	1	0	1	0
1	80901	81100	0	0	0	0
1	80951	81150	0	0	0	0
1	81001	81200	0	0	0	0
1	81051	81250	0	0	0	0
1	81101	81300	0	0	0	0
1	81151	81350	0	0	0	0
1	81201	81400	0	0	1	0
1	81251	81450	0	0	1	0
1	81301	81500	1	0	1	0
1	81351	81550	1	0	1	0
1	81401	81600	1	0	0	0
1	81451	81650	1	0	0	0
1	81501	81700	0	0	0	0
1	81551	81750	0	1	0	0
1	81601	81800	0	0	1	1
1	81651	81850	0	0	1	1
1	81701	81900	0	0	1	1
1	81751	81950	1	0	1	1
1	81801	82000	1	0	0	0
1	81851	82050	1	0	0	0
1	81901	82100	1	0	1	0
1	81951	82150	0	1	1	1
1	82001	82200	0	1	1	1
1	82051	82250	1	1	1	1
1	82101	82300	1	1	1	1
1	82151	82350	1	1	1	0
1	82201	82400	1	1	1	1
1	82251	82450	1	1	1	1
1	82301	82500	0	1	0	1
1	82351	82550	0	1	0	1
1	82401	82600	0	1	1	0
1	82451	82650	0	1	1	0
1	82501	82700	1	0	1	1
1	82551	82750	1	0	1	1
1	82601	82800	1	0	1	1
1	82651	82850	1	0	1	1
1	82701	82900	1	1	0	1
1	82751	82950	1	1	0	1
1	82801	83000	1	1	0	1
1	82851	83050	1	1	0	1
1	82901	83100	1	0	0	0
1	82951	83150	1	0	1	1
1	83001	83200	1	0	1	1
1	83051	83250	1	0	1	1
1	83101	83300	1	0	1	1
1	83151	83350	0	0	1	1
1	83201	83400	0	0	1	1
1	83251	83450	1	1	1	0
1	83301	83500	1	1	0	0
1	83351	83550	1	1	0	0
1	83401	83600	1	1	0	0
1	83451	83650	1	1	1	0
1	83501	83700	1	1	1	0
1	83551	83750	1	0	1	0
1	83601	83800	0	1	1	0
1	83651	83850	0	0	0	0
1	83701	83900	0	0	0	0
1	83751	83950	0	0	0	0
1	83801	84000	0	1	0	1
1	83851	84050	0	1	0	1
1	83901	84100	0	1	0	1
1	83951	84150	0	1	0	1
1	84001	84200	0	1	0	0
1	84051	84250	0	1	0	1
1	84101	84300	0	1	1	1
1	84151	84350	1	1	1	1
1	84201	84400	1	1	1	1
1	84251	84450	1	1	1	1
1	84301	84500	1	1	1	1
1	84351	84550	1	1	1	1
1	84401	84600	1	1	1	1
1	84451	84650	1	0	1	1
1	84501	84700	1	0	1	1
1	84551	84750	1	1	1	1
1	84601	84800	1	1	1	1
1	84651	84850	1	1	1	1
1	84701	84900	0	1	1	1
1	84751	84950	0	1	1	0
1	84801	85000	1	1	0	0
1	84851	85050	1	1	0	0
1	84901	85100	1	0	0	0
1	84951	85150	1	0	0	0
1	85001	85200	0	1	0	1
1	85051	85250	0	0	0	1
1	85101	85300	0	0	0	1
1	85151	85350	1	0	1	1
1	85201	85400	1	0	1	0
1	85251	85450	1	1	1	0
1	85301	85500	1	1	1	0
1	85351	85550	0	1	1	0
1	85401	85600	0	1	1	0
1	85451	85650	1	1	1	0
1	85501	85700	1	1	1	0
1	85551	85750	1	1	0	1
1	85601	85800	1	0	0	1
1	85651	85850	1	1	0	1
1	85701	85900	1	1	0	1
1	85751	85950	0	1	1	1
1	85801	86000	0	1	1	1
1	85851	86050	0	1	1	1
1	85901	86100	0	1	1	1
1	85951	86150	0	0	0	1
1	86001	86200	0	0	0	1
1	86051	86250	0	0	0	1
1	86101	86300	0	0	0	1
1	86151	86350	1	0	0	1
1	86201	86400	1	0	0	1
1	86251	86450	1	0	0	0
1	86301	86500	1	0	0	0
1	86401	86600	0	1	0	0
1	86451	86650	0	1	0	0
1	86501	86700	0	1	0	0
1	86551	86750	0	1	1	0
1	86601	86800	0	0	1	0
1	86651	86850	0	0	1	0
1	86701	86900	0	0	1	0
1	86751	86950	0	0	0	1
1	86801	87000	0	1	1	1
1	86851	87050	0	1	1	1
1	86901	87100	0	0	1	0
1	86951	87150	0	0	1	0
1	87001	87200	1	0	1	0
1	87051	87250	1	0	0	0
1	87101	87300	1	0	0	0
1	87151	87350	1	0	1	0
1	87201	87400	0	0	1	0
1	87251	87450	0	0	1	0
1	87301	87500	1	0	1	1
1	87351	87550	1	0	1	1
1	87401	87600	1	0	1	1
1	87451	87650	1	0	0	1
1	87501	87700	1	0	0	1
1	87601	87800	1	1	0	0
1	87651	87850	1	1	0	0
1	87701	87900	1	1	0	0
1	87751	87950	1	0	1	0
1	87801	88000	1	0	1	0
1	87851	88050	1	0	1	1
1	87901	88100	1	0	1	1
1	87951	88150	1	0	1	0
1	88001	88200	1	0	1	0
1	88051	88250	1	0	0	0
1	88101	88300	1	0	1	0
1	88151	88350	0	0	1	1
1	88201	88400	0	0	1	0
1	88251	88450	1	0	1	0
1	88301	88500	1	1	0	0
1	88351	88550	1	1	0	0
1	88401	88600	1	1	0	0
1	88451	88650	0	0	0	0
1	88501	88700	1	0	0	1
1	88551	88750	1	0	0	1
1	88601	88800	1	0	0	1
1	88651	88850	1	0	0	1
1	88701	88900	0	0	0	0
1	88751	88950	0	0	0	0
1	88801	89000	0	0	1	0
1	88851	89050	1	0	1	1
1	88901	89100	1	0	1	1
1	88951	89150	1	0	1	1
1	89001	89200	1	0	0	1
1	89051	89250	1	0	0	1
1	89101	89300	0	0	0	1
1	89251	89450	0	1	0	0
1	89301	89500	0	1	0	0
1	89351	89550	0	1	1	0
1	89401	89600	0	1	1	0
1	89451	89650	0	0	1	0
1	89501	89700	0	0	1	0
1	89551	89750	0	0	1	0
1	89601	89800	0	0	0	0
1	89651	89850	0	0	0	0
1	89701	89900	1	0	0	0
1	89751	89950	1	0	1	0
1	89801	90000	1	0	1	0
1	89851	90050	1	0	1	0
1	89901	90100	0	0	1	0
1	89951	90150	1	0	1	0
