seqnames	start	end	methylomeA_rep1	methylomeB_rep1	methylomeC_rep1	methylomeD_rep1
1	57901	58100	0.56744	0.12338	0.94213	0.93257
1	57951	58150	0.82904	0.09842	0.94213	0.93257
1	58001	58200	0.87302	0.12338	0.94213	0.93257
1	58051	58250	0.70292	0.30071	0.94213	0.45966
1	58101	58300	0.88726	0.30071	0.16481	0.93257
1	58151	58350	0.09218	0.37512	0.94212	0.49993
1	58201	58400	0.06905	0.30071	0.94212	0.49993
1	58251	58450	0.50532	0.16489	0.94212	0.49993
1	58301	58500	0.50532	0.09842	0.94213	0.06733
1	58351	58550	0.50534	0.07568	0.49545	0.45804
1	58401	58600	0.93203	0.07568	0.24622	0.49993
1	58451	58650	0.50532	0.07568	0.75782	0.49993
1	58501	58700	0.92448	0.50155	0.75782	0.49994
1	58551	58750	0.8409	0.5683	0.75782	0.49993
1	58601	58800	0.92308	0.82342	0.06616	0.25039
1	58651	58850	0.92308	0.82342	0.06615	0.25039
1	58701	58900	0.92308	0.61985	0.06615	0.50006
1	58751	58950	0.90824	0.5035	0.06615	0.08218
1	58801	59000	0.50532	0.50293	0.49545	0.08218
1	58851	59050	0.50532	0.50293	0.49545	0.08218
1	58901	59100	0.50532	0.50293	0.75782	0.06935
1	58951	59150	0.50532	0.55007	0.70214	0.57942
1	59201	59400	0.50874	0.73678	0.28974	0.86545
1	59251	59450	0.50532	0.75625	0.24622	0.83289
1	59301	59500	0.5033	0.75625	0.30816	0.77534
1	59551	59750	0.94144	0.49653	0.33656	0.12485
1	59601	59800	0.94121	0.50308	0.37488	0.16699
1	59651	59850	0.94121	0.49667	0.4988	0.16699
1	59701	59900	0.94121	0.49667	0.61824	0.16699
1	59801	60000	0.50532	0.49667	0.75782	0.49993
1	59851	60050	0.50532	0.50308	0.49545	0.54199
1	59901	60100	0.24872	0.49667	0.61824	0.57751
1	59951	60150	0.24872	0.89888	0.61824	0.57751
1	60001	60200	0.24872	0.89888	0.61824	0.57751
1	60051	60250	0.93447	0.73724	0.75782	0.83289
1	60101	60300	0.94081	0.86885	0.50414	0.74953
1	60151	60350	0.93447	0.61985	0.50414	0.74953
1	60201	60400	0.93778	0.94017	0.50414	0.74953
1	60251	60450	0.17229	0.94017	0.50414	0.25039
1	60301	60500	0.17229	0.94017	0.37488	0.9255
1	60351	60550	0.22992	0.94017	0.30057	0.9255
1	60401	60600	0.10119	0.07568	0.30057	0.93051
1	60451	60650	0.50532	0.07568	0.30057	0.93229
1	60501	60700	0.50532	0.16489	0.24622	0.83289
1	60551	60750	0.50532	0.76294	0.50414	0.70032
1	60601	60800	0.50532	0.90703	0.50414	0.50006
1	60651	60850	0.50532	0.90703	0.50414	0.50006
1	60701	60900	0.50532	0.9218	0.50414	0.06729
1	60751	60950	0.50532	0.37512	0.50414	0.06729
1	60801	61000	0.24872	0.37512	0.24622	0.06729
1	60851	61050	0.24872	0.37512	0.24622	0.06729
1	60901	61100	0.24872	0.16489	0.24622	0.49993
1	60951	61150	0.1674	0.50308	0.24622	0.49993
1	61001	61200	0.24872	0.61985	0.50414	0.49993
1	61051	61250	0.24872	0.69392	0.50414	0.49993
1	61101	61300	0.1674	0.06599	0.50414	0.49993
1	61151	61350	0.24872	0.06599	0.50414	0.49993
1	61201	61400	0.24872	0.50232	0.50414	0.49993
1	61251	61450	0.24872	0.4924	0.50414	0.93233
1	61301	61500	0.50532	0.94016	0.50414	0.93233
1	61351	61550	0.50532	0.94016	0.50414	0.93233
1	61401	61600	0.50532	0.50308	0.50414	0.93233
1	61451	61650	0.50532	0.50308	0.12335	0.49993
1	61501	61700	0.24872	0.50308	0.09842	0.50006
1	61551	61750	0.24872	0.50308	0.08389	0.50006
1	61601	61800	0.24872	0.50308	0.08389	0.50006
1	61651	61850	0.24872	0.50308	0.16481	0.50006
1	61701	61900	0.50532	0.50308	0.24622	0.06731
1	61751	61950	0.75652	0.50308	0.37488	0.06737
1	61801	62000	0.75652	0.50308	0.37488	0.06761
1	61851	62050	0.49433	0.83991	0.73196	0.30398
1	61901	62100	0.91763	0.83991	0.73196	0.49923
1	61951	62150	0.73237	0.61985	0.93208	0.50158
1	62001	62200	0.79726	0.49908	0.9367	0.49993
1	62051	62250	0.94167	0.06599	0.94213	0.49993
1	62101	62300	0.94167	0.06599	0.94213	0.49993
1	62151	62350	0.94167	0.06599	0.94213	0.06729
1	62201	62400	0.94167	0.06599	0.94213	0.10033
1	62251	62450	0.50532	0.83991	0.75782	0.29977
1	62301	62500	0.50532	0.75804	0.50414	0.32198
1	62601	62800	0.50874	0.75182	0.47456	0.1711
1	62651	62850	0.75652	0.75625	0.50414	0.50006
1	62701	62900	0.42292	0.88185	0.16481	0.07874
1	62751	62950	0.37202	0.88185	0.16481	0.0735
1	62801	63000	0.48066	0.83991	0.06616	0.07874
1	62851	63050	0.37202	0.83991	0.06616	0.06887
1	62901	63100	0.49433	0.50308	0.06619	0.25039
1	62951	63150	0.75652	0.50308	0.06619	0.25039
1	63001	63200	0.50532	0.50308	0.0664	0.50006
1	63051	63250	0.50532	0.50308	0.0664	0.50006
1	63101	63300	0.50532	0.07568	0.06617	0.86781
1	63151	63350	0.1674	0.07568	0.06617	0.92254
1	63201	63400	0.1674	0.07568	0.24622	0.91423
1	63251	63450	0.29845	0.07568	0.24622	0.91423
1	63301	63500	0.29845	0.50308	0.50414	0.25039
1	63351	63550	0.49433	0.50308	0.50414	0.50006
1	63401	63600	0.49433	0.50308	0.50414	0.50006
1	63451	63650	0.61841	0.06599	0.86877	0.37483
1	63501	63700	0.61841	0.06599	0.86877	0.50006
1	63551	63750	0.45955	0.4924	0.53189	0.25039
1	63601	63800	0.48066	0.50232	0.80508	0.23202
1	63651	63850	0.22992	0.94016	0.63834	0.29977
1	63701	63900	0.22992	0.94016	0.82934	0.45804
1	63751	63950	0.37303	0.06617	0.94007	0.45804
1	63801	64000	0.75652	0.06599	0.88369	0.74953
1	63851	64050	0.75652	0.06599	0.88369	0.74953
1	63901	64100	0.75652	0.06599	0.50414	0.49993
1	63951	64150	0.75652	0.50308	0.50414	0.49993
1	64001	64200	0.50532	0.50308	0.50414	0.49993
1	64051	64250	0.50532	0.50308	0.50414	0.49993
1	64101	64300	0.50532	0.50308	0.50414	0.49993
1	64151	64350	0.0867	0.75625	0.50414	0.74953
1	64201	64400	0.0867	0.75625	0.50414	0.74953
1	64251	64450	0.07412	0.75625	0.94213	0.45804
1	64301	64500	0.07412	0.75625	0.94211	0.45804
1	64351	64550	0.94167	0.50308	0.94212	0.29977
1	64401	64600	0.94167	0.50308	0.94212	0.29977
1	64451	64650	0.94167	0.50308	0.37488	0.74953
1	64501	64700	0.94167	0.50308	0.75782	0.74953
1	64551	64750	0.56744	0.06599	0.50414	0.74953
1	64601	64800	0.49838	0.06599	0.50414	0.87455
1	64651	64850	0.42292	0.06599	0.24622	0.83289
1	64701	64900	0.37202	0.06599	0.24622	0.83289
1	64751	64950	0.45955	0.37512	0.24622	0.89954
1	64801	65000	0.10119	0.37512	0.24622	0.83289
1	64851	65050	0.12606	0.49908	0.24622	0.83289
1	64901	65100	0.1674	0.83991	0.24622	0.83289
1	64951	65150	0.45955	0.06599	0.24622	0.49993
1	65001	65200	0.94165	0.06599	0.16481	0.25039
1	65051	65250	0.94167	0.06599	0.24622	0.62526
1	65101	65300	0.94167	0.06599	0.24622	0.62526
1	65151	65350	0.94167	0.50308	0.16481	0.70032
1	65201	65400	0.50532	0.50308	0.24622	0.87455
1	65251	65450	0.50532	0.06599	0.24622	0.74953
1	65301	65500	0.50532	0.06599	0.24622	0.50006
1	65351	65550	0.50532	0.06599	0.50414	0.06729
1	65401	65600	0.50532	0.06599	0.50414	0.06729
1	65451	65650	0.50532	0.42611	0.16481	0.06729
1	65501	65700	0.50532	0.07019	0.06616	0.06729
1	65551	65750	0.50532	0.07019	0.06616	0.06731
1	65601	65800	0.50532	0.06654	0.06616	0.06729
1	65651	65850	0.50532	0.06615	0.06616	0.4226
1	65701	65900	0.94167	0.37512	0.16481	0.45804
1	65751	65950	0.94167	0.46088	0.12335	0.45804
1	65801	66000	0.94167	0.46088	0.12335	0.50002
1	65851	66050	0.94167	0.49667	0.53643	0.49993
1	65901	66100	0.24872	0.37512	0.69199	0.25039
1	65951	66150	0.61841	0.12338	0.38876	0.25039
1	66001	66200	0.61841	0.94017	0.32786	0.16699
1	66051	66250	0.42292	0.94017	0.06762	0.10033
1	66101	66300	0.45955	0.94017	0.07707	0.08564
1	66151	66350	0.12606	0.94017	0.23147	0.07273
1	66201	66400	0.12606	0.24677	0.30057	0.07732
1	66251	66450	0.90824	0.16489	0.30057	0.10033
1	66301	66500	0.92308	0.06599	0.46135	0.31272
1	66351	66550	0.94167	0.06599	0.53643	0.4226
1	66401	66600	0.94167	0.06599	0.53643	0.4226
1	66451	66650	0.94166	0.06599	0.53643	0.4226
1	66501	66700	0.94165	0.50308	0.37488	0.49993
1	66601	66800	0.75652	0.50308	0.06616	0.49993
1	66701	66900	0.61841	0.94017	0.06616	0.49993
1	66751	66950	0.61841	0.94017	0.06616	0.49993
1	66801	67000	0.49433	0.94017	0.50414	0.49993
1	66851	67050	0.49433	0.94015	0.24622	0.49993
1	66951	67150	0.50532	0.37512	0.16481	0.16699
1	67001	67200	0.24872	0.37512	0.12335	0.16699
1	67051	67250	0.1674	0.16489	0.16481	0.16699
1	67101	67300	0.1674	0.16489	0.24622	0.12532
1	67151	67350	0.94167	0.24677	0.16481	0.25039
1	67201	67400	0.94167	0.37512	0.16481	0.06729
1	67251	67450	0.94167	0.49667	0.16481	0.06729
1	67301	67500	0.94167	0.49667	0.37488	0.06729
1	67351	67550	0.61841	0.49667	0.76988	0.06729
1	67401	67600	0.06924	0.50308	0.76988	0.06753
1	67451	67650	0.06924	0.50308	0.76988	0.49993
1	67501	67700	0.06901	0.24677	0.70221	0.49993
1	67551	67750	0.06897	0.61985	0.06762	0.49993
1	67601	67800	0.24872	0.61985	0.0689	0.49993
1	67651	67850	0.24872	0.61985	0.06762	0.49993
1	67701	67900	0.24872	0.83991	0.06762	0.49993
1	67751	67950	0.50532	0.50308	0.24622	0.49993
1	67801	68000	0.50532	0.49667	0.16481	0.49993
1	67851	68050	0.61841	0.94017	0.24622	0.49993
1	67901	68100	0.61841	0.94017	0.24622	0.49993
1	67951	68150	0.61841	0.94017	0.31988	0.49993
1	68151	68350	0.4797	0.48899	0.66075	0.44204
1	68201	68400	0.50532	0.88185	0.93921	0.49993
1	68251	68450	0.50532	0.88185	0.93921	0.49993
1	68301	68500	0.75652	0.53742	0.73196	0.74953
1	68351	68550	0.75652	0.53742	0.79737	0.50006
1	68401	68600	0.75652	0.16489	0.37488	0.50006
1	68451	68650	0.75652	0.12338	0.37488	0.50006
1	68501	68700	0.50532	0.24677	0.75782	0.25039
1	68551	68750	0.50532	0.24677	0.24622	0.49993
1	68601	68800	0.50532	0.24677	0.24622	0.49993
1	68651	68850	0.50532	0.50308	0.24622	0.25039
1	68701	68900	0.06898	0.50308	0.16481	0.25039
1	68801	69000	0.06897	0.46374	0.14493	0.24769
1	69051	69250	0.48808	0.20862	0.10871	0.10677
1	69101	69300	0.49433	0.30071	0.16481	0.16699
1	69151	69350	0.49433	0.30071	0.87356	0.16699
1	69201	69400	0.49433	0.30071	0.87356	0.16699
1	69251	69450	0.50532	0.50308	0.93284	0.83289
1	69301	69500	0.50532	0.50308	0.94103	0.83289
1	69351	69550	0.50532	0.50308	0.50414	0.83289
1	69401	69600	0.50532	0.50308	0.50414	0.83289
1	69501	69700	0.50532	0.94017	0.94213	0.49993
1	69551	69750	0.50532	0.94017	0.94213	0.49993
1	69601	69800	0.50532	0.94017	0.94213	0.49993
1	69651	69850	0.50532	0.94017	0.94213	0.49993
1	69701	69900	0.50532	0.94016	0.75782	0.07022
1	69751	69950	0.50532	0.37512	0.75782	0.07022
1	69801	70000	0.50532	0.37512	0.75782	0.07022
1	69851	70050	0.50532	0.24677	0.37488	0.06887
1	69901	70100	0.50532	0.50308	0.16481	0.25039
1	70001	70200	0.75652	0.83991	0.16481	0.37483
1	70051	70250	0.75652	0.61985	0.50414	0.50006
1	70101	70300	0.75652	0.61985	0.50414	0.50006
1	70151	70350	0.75652	0.61985	0.16481	0.29977
1	70201	70400	0.50354	0.1371	0.14069	0.0808
1	70401	70600	0.94019	0.08742	0.16384	0.93257
1	70451	70650	0.93869	0.09842	0.50414	0.93257
1	70501	70700	0.93869	0.23183	0.75782	0.93257
1	70551	70750	0.79726	0.42611	0.75782	0.93257
1	70601	70800	0.1674	0.83991	0.75782	0.93099
1	70651	70850	0.17832	0.84527	0.58992	0.93099
1	70901	71100	0.16587	0.21525	0.50958	0.61999
1	70951	71150	0.24872	0.94017	0.53643	0.74953
1	71001	71200	0.88726	0.94017	0.53643	0.74953
1	71051	71250	0.88726	0.94017	0.49256	0.74953
1	71101	71300	0.93447	0.94017	0.37488	0.74953
1	71151	71350	0.93447	0.61985	0.12335	0.06887
1	71201	71400	0.50532	0.61985	0.30057	0.06887
1	71251	71450	0.50532	0.49667	0.4988	0.07874
1	71301	71500	0.24872	0.49667	0.50212	0.07874
1	71351	71550	0.24872	0.83991	0.53643	0.62526
1	71401	71600	0.61841	0.83991	0.4988	0.62526
1	71451	71650	0.61841	0.83991	0.49545	0.50006
1	71501	71700	0.8409	0.83991	0.50414	0.50006
1	71551	71750	0.8409	0.75625	0.50414	0.49993
1	71601	71800	0.50532	0.75625	0.50414	0.49993
1	71651	71850	0.50532	0.83991	0.50414	0.49993
1	71801	72000	0.75652	0.75625	0.92372	0.82561
1	71851	72050	0.37303	0.50308	0.92372	0.62581
1	71901	72100	0.37303	0.50308	0.82244	0.62581
1	71951	72150	0.37303	0.50308	0.94208	0.62581
1	72001	72200	0.1674	0.50308	0.94103	0.50006
1	72051	72250	0.50532	0.50308	0.94103	0.74953
1	72101	72300	0.24872	0.50308	0.94206	0.50006
1	72151	72350	0.24872	0.50308	0.75782	0.50006
1	72201	72400	0.24872	0.16489	0.75782	0.25039
1	72251	72450	0.24872	0.16489	0.86877	0.25039
1	72301	72500	0.50532	0.16489	0.86877	0.74953
1	72351	72550	0.24872	0.16489	0.89956	0.50006
1	72401	72600	0.24872	0.06878	0.10818	0.50006
1	72451	72650	0.24872	0.06878	0.06617	0.50006
1	72501	72700	0.24872	0.06878	0.06617	0.25039
1	72551	72750	0.50532	0.06878	0.06616	0.49993
1	72601	72800	0.75652	0.24677	0.42643	0.74953
1	72651	72850	0.75652	0.24677	0.30057	0.74953
1	72701	72900	0.76131	0.24677	0.82934	0.50006
1	72751	72950	0.76131	0.24677	0.82934	0.62526
1	72801	73000	0.69247	0.50308	0.94189	0.50006
1	72851	73050	0.69247	0.50308	0.94103	0.50006
1	72901	73100	0.50532	0.50308	0.49545	0.50006
1	72951	73150	0.61841	0.50308	0.49545	0.12532
1	73001	73200	0.69247	0.50308	0.61824	0.12532
1	73051	73250	0.69247	0.50308	0.75782	0.12532
1	73101	73300	0.69247	0.94017	0.75782	0.16699
1	73151	73350	0.75652	0.94017	0.9383	0.17444
1	73201	73400	0.50532	0.9054	0.93943	0.50012
1	73251	73450	0.50532	0.9054	0.93943	0.50012
1	73301	73500	0.50532	0.06621	0.93943	0.50012
1	73351	73550	0.50532	0.06621	0.60783	0.86781
1	73401	73600	0.94142	0.08386	0.49545	0.49993
1	73451	73650	0.90193	0.08049	0.37488	0.70032
1	73501	73700	0.50532	0.19704	0.46135	0.70032
1	73551	73750	0.50532	0.14709	0.56608	0.76807
1	73601	73800	0.06898	0.19704	0.53643	0.76807
1	73651	73850	0.50532	0.16489	0.94213	0.74953
1	73701	73900	0.94165	0.37512	0.94213	0.74953
1	73751	73950	0.94165	0.49667	0.94213	0.49993
1	73801	74000	0.94165	0.61985	0.50414	0.4226
1	73851	74050	0.50532	0.83991	0.0664	0.4226
1	73901	74100	0.9315	0.83991	0.06629	0.4226
1	73951	74150	0.9315	0.88185	0.06629	0.4226
1	74001	74200	0.9315	0.61985	0.16481	0.25039
1	74051	74250	0.9315	0.53742	0.94213	0.51148
1	74101	74300	0.50532	0.49908	0.94213	0.51148
1	74151	74350	0.50532	0.23183	0.94213	0.51148
1	74201	74400	0.50532	0.30071	0.88238	0.57751
1	74251	74450	0.1674	0.37512	0.0689	0.83289
1	74301	74500	0.37303	0.49908	0.06762	0.83289
1	74351	74550	0.37303	0.83991	0.06762	0.83289
1	74401	74600	0.49838	0.61985	0.16481	0.83289
1	74451	74650	0.8409	0.49667	0.24622	0.49993
1	74501	74700	0.37303	0.16489	0.37488	0.50006
1	74551	74750	0.29845	0.09842	0.46135	0.49993
1	74601	74800	0.12606	0.12338	0.46135	0.49993
1	74651	74850	0.12606	0.12338	0.46135	0.49993
1	74701	74900	0.24872	0.09842	0.49545	0.49993
1	74751	74950	0.50532	0.61157	0.50414	0.74953
1	74801	75000	0.50532	0.93996	0.50414	0.49993
1	74851	75050	0.50532	0.93996	0.50414	0.49993
1	74901	75100	0.94081	0.94017	0.50414	0.93257
1	74951	75150	0.94081	0.93546	0.50414	0.93257
1	75001	75200	0.94081	0.16489	0.50414	0.93257
1	75051	75250	0.94081	0.16489	0.50414	0.93257
1	75101	75300	0.50532	0.16489	0.50414	0.83289
1	75151	75350	0.50532	0.24677	0.88369	0.49993
1	75201	75400	0.50532	0.24677	0.88369	0.49993
1	75301	75500	0.50532	0.38259	0.88369	0.74953
1	75351	75550	0.50532	0.42948	0.50414	0.74953
1	75401	75600	0.50532	0.42948	0.50414	0.74953
1	75451	75650	0.50532	0.42948	0.06617	0.93249
1	75501	75700	0.24872	0.50308	0.06617	0.93147
1	75551	75750	0.24872	0.49667	0.06617	0.93198
1	75601	75800	0.94111	0.5683	0.06623	0.49993
1	75651	75850	0.94111	0.5683	0.49545	0.07064
1	75701	75900	0.94164	0.51969	0.4988	0.0735
1	75751	75950	0.93914	0.51969	0.42643	0.06774
1	75801	76000	0.37303	0.49908	0.23147	0.25039
1	75851	76050	0.29845	0.51133	0.13004	0.50006
1	75901	76100	0.32781	0.53742	0.08389	0.37483
1	75951	76150	0.43455	0.49908	0.12335	0.50006
1	76001	76200	0.07797	0.53742	0.4988	0.49991
1	76051	76250	0.10201	0.49908	0.84166	0.49992
1	76101	76300	0.08283	0.49908	0.61824	0.49991
1	76151	76350	0.50532	0.76294	0.76123	0.49991
1	76201	76400	0.94167	0.94001	0.69199	0.5029
1	76251	76450	0.94167	0.94015	0.69199	0.5225
1	76301	76500	0.94167	0.94001	0.88369	0.49918
1	76351	76550	0.49838	0.93986	0.37488	0.49918
1	76401	76600	0.45955	0.61985	0.06617	0.31272
1	76451	76650	0.61841	0.49667	0.06617	0.07732
1	76501	76700	0.49433	0.75625	0.06617	0.49993
1	76551	76750	0.49433	0.50308	0.06622	0.49993
1	76601	76800	0.37303	0.50308	0.50414	0.49993
1	76651	76850	0.49838	0.50308	0.24622	0.25039
1	76701	76900	0.49838	0.50308	0.24622	0.37483
1	76751	76950	0.37303	0.75625	0.49545	0.93257
1	76801	77000	0.75652	0.75625	0.49545	0.93257
1	76851	77050	0.50532	0.06613	0.75782	0.93257
1	76901	77100	0.75652	0.06613	0.75782	0.93257
1	76951	77150	0.75652	0.06601	0.50414	0.49993
1	77001	77200	0.8409	0.06601	0.50414	0.49993
1	77051	77250	0.66586	0.50308	0.06615	0.50006
1	77101	77300	0.66586	0.75625	0.06615	0.50006
1	77151	77350	0.66586	0.75625	0.06615	0.50006
1	77201	77400	0.94167	0.75625	0.06615	0.50006
1	77251	77450	0.94167	0.75625	0.50414	0.49993
1	77301	77500	0.94167	0.50308	0.50414	0.49993
1	77351	77550	0.50532	0.50308	0.50414	0.74953
1	77401	77600	0.06897	0.50308	0.50414	0.06757
1	77451	77650	0.06897	0.50308	0.84166	0.0684
1	77501	77700	0.06897	0.75625	0.84166	0.06761
1	77551	77750	0.50532	0.75625	0.84166	0.06733
1	77601	77800	0.50532	0.1028	0.84166	0.29977
1	77651	77850	0.50532	0.1028	0.50414	0.16699
1	77701	77900	0.50532	0.1028	0.50414	0.49993
1	77751	77950	0.50532	0.1028	0.50414	0.49993
1	77851	78050	0.50532	0.75625	0.75782	0.74953
1	77901	78100	0.75652	0.50308	0.84166	0.50006
1	77951	78150	0.75652	0.49667	0.84166	0.50006
1	78001	78200	0.75652	0.49667	0.37725	0.50006
1	78051	78250	0.75652	0.49667	0.17275	0.25039
1	78101	78300	0.50532	0.37512	0.08389	0.25039
1	78151	78350	0.75652	0.06599	0.52069	0.25039
1	78201	78400	0.75652	0.06599	0.94208	0.25919
1	78451	78650	0.52161	0.07182	0.93753	0.15659
1	78501	78700	0.24872	0.16489	0.90892	0.25039
1	78551	78750	0.24872	0.50308	0.50414	0.49993
1	78601	78800	0.1674	0.94015	0.50414	0.49993
1	78651	78850	0.1674	0.94015	0.50414	0.49993
1	78751	78950	0.61841	0.94015	0.50414	0.49993
1	78801	79000	0.8409	0.50308	0.50414	0.49993
1	78851	79050	0.8409	0.83991	0.50414	0.49993
1	78901	79100	0.8409	0.83991	0.75782	0.49993
1	78951	79150	0.50532	0.83991	0.75782	0.49993
1	79001	79200	0.50532	0.83991	0.75782	0.74953
1	79051	79250	0.75652	0.75625	0.84166	0.74953
1	79101	79300	0.8409	0.75625	0.49545	0.87455
1	79151	79350	0.8409	0.75625	0.49545	0.87455
1	79201	79400	0.8409	0.49667	0.49545	0.83289
1	79251	79450	0.75652	0.24677	0.76123	0.83289
1	79301	79500	0.50532	0.24677	0.60783	0.49993
1	79351	79550	0.50532	0.24677	0.60783	0.49993
1	79401	79600	0.50532	0.50308	0.60783	0.49993
1	79451	79650	0.24872	0.24677	0.37488	0.49993
1	79601	79800	0.1674	0.16489	0.50414	0.74953
1	79651	79850	0.24872	0.24677	0.50414	0.74953
1	79701	79900	0.24872	0.49667	0.50414	0.74953
1	79751	79950	0.24872	0.06613	0.50414	0.74953
1	79801	80000	0.75652	0.06599	0.50414	0.06729
1	79851	80050	0.75652	0.06599	0.50414	0.06729
1	79901	80100	0.75652	0.06599	0.50414	0.06729
1	79951	80150	0.49433	0.06599	0.50414	0.06729
1	80001	80200	0.24872	0.24677	0.50414	0.13218
1	80051	80250	0.24872	0.12338	0.75782	0.17444
1	80101	80300	0.24872	0.12338	0.75782	0.17444
1	80151	80350	0.24872	0.09842	0.75782	0.62526
1	80201	80400	0.94167	0.09842	0.37488	0.74953
1	80251	80450	0.94167	0.16489	0.16481	0.74953
1	80301	80500	0.94167	0.16489	0.16481	0.74953
1	80351	80550	0.94167	0.76294	0.16481	0.49993
1	80401	80600	0.50532	0.5683	0.50414	0.49993
1	80451	80650	0.50532	0.5683	0.0713	0.49993
1	80501	80700	0.50532	0.5683	0.0713	0.49993
1	80551	80750	0.50532	0.16489	0.06984	0.5153
1	80751	80950	0.50874	0.38441	0.11156	0.46356
1	80801	81000	0.50532	0.50308	0.24622	0.50006
1	80951	81150	0.50532	0.0712	0.24622	0.74953
1	81001	81200	0.50532	0.06611	0.24622	0.74953
1	81051	81250	0.50532	0.06611	0.24622	0.83289
1	81101	81300	0.50532	0.06621	0.24622	0.74953
1	81151	81350	0.75652	0.07568	0.17275	0.29977
1	81201	81400	0.75652	0.50308	0.17275	0.29977
1	81251	81450	0.75652	0.50308	0.37725	0.12532
1	81301	81500	0.49433	0.75625	0.37725	0.10033
1	81351	81550	0.24872	0.75625	0.75782	0.25039
1	81401	81600	0.24872	0.75625	0.49545	0.16699
1	81451	81650	0.24872	0.75625	0.24622	0.16699
1	81501	81700	0.50532	0.50308	0.12335	0.25039
1	81551	81750	0.1674	0.50308	0.12335	0.25039
1	81601	81800	0.37303	0.50308	0.60783	0.49993
1	81651	81850	0.29845	0.50308	0.60783	0.25039
1	81701	81900	0.29845	0.50308	0.92372	0.25039
1	81751	81950	0.49433	0.50308	0.92372	0.25039
1	81801	82000	0.49433	0.75625	0.50414	0.25039
1	81851	82050	0.75652	0.61985	0.50414	0.49993
1	81901	82100	0.75652	0.61985	0.50414	0.49993
1	81951	82150	0.75652	0.61985	0.50414	0.49993
1	82001	82200	0.06939	0.49667	0.37488	0.08564
1	82051	82250	0.06939	0.50308	0.37488	0.08564
1	82101	82300	0.06939	0.06617	0.53643	0.08564
1	82151	82350	0.06939	0.06613	0.52503	0.0717
1	82451	82650	0.51866	0.9344	0.42038	0.92246
1	82501	82700	0.50532	0.88185	0.24622	0.87455
1	82551	82750	0.50532	0.88185	0.24622	0.87455
1	82601	82800	0.49208	0.06719	0.30816	0.49993
1	82851	83050	0.19881	0.34305	0.33656	0.44204
1	82901	83100	0.24872	0.50308	0.37488	0.49993
1	82951	83150	0.24872	0.93475	0.4988	0.74953
1	83001	83200	0.24872	0.93475	0.4988	0.74953
1	83051	83250	0.06897	0.93475	0.46135	0.74953
1	83101	83300	0.50532	0.93725	0.50212	0.93051
1	83151	83350	0.50532	0.75625	0.51934	0.93051
1	83201	83400	0.50532	0.75625	0.51934	0.93051
1	83251	83450	0.94167	0.88185	0.56608	0.93147
1	83301	83500	0.74121	0.93988	0.49256	0.87455
1	83351	83550	0.74121	0.50308	0.08389	0.62526
1	83401	83600	0.805	0.50308	0.17275	0.62526
1	83451	83650	0.45955	0.50308	0.30057	0.50006
1	83501	83700	0.49433	0.06795	0.49545	0.25039
1	83551	83750	0.49433	0.83991	0.75782	0.49993
1	83601	83800	0.24872	0.75625	0.50414	0.49993
1	83751	83950	0.50532	0.06748	0.94213	0.25039
1	83801	84000	0.50532	0.06678	0.94213	0.62526
1	83851	84050	0.50532	0.50278	0.94213	0.93225
1	83901	84100	0.50532	0.50304	0.93964	0.93225
1	83951	84150	0.24872	0.50307	0.93964	0.93253
1	84001	84200	0.1674	0.50317	0.12335	0.93242
1	84051	84250	0.12606	0.17319	0.16481	0.25039
1	84101	84300	0.12606	0.31451	0.24622	0.12532
1	84151	84350	0.12606	0.69392	0.94213	0.12532
1	84201	84400	0.1674	0.76294	0.94213	0.29977
1	84251	84450	0.1674	0.69392	0.94213	0.37441
1	84301	84500	0.56744	0.07283	0.94213	0.45804
1	84351	84550	0.60911	0.07283	0.49545	0.4226
1	84401	84600	0.5548	0.0669	0.30057	0.17444
1	84451	84650	0.73237	0.07283	0.37488	0.16699
1	84501	84700	0.53746	0.88185	0.37488	0.16699
1	84551	84750	0.61841	0.90703	0.94207	0.45804
1	84601	84800	0.50532	0.90703	0.94213	0.50002
1	84651	84850	0.50532	0.88185	0.94213	0.50002
1	84701	84900	0.50532	0.83991	0.94213	0.50002
1	84851	85050	0.50532	0.24677	0.50414	0.50006
1	84901	85100	0.75652	0.24677	0.50414	0.06729
1	84951	85150	0.75652	0.24677	0.50414	0.06729
1	85001	85200	0.49433	0.94008	0.50414	0.06729
1	85051	85250	0.61841	0.94017	0.75782	0.06729
1	85101	85300	0.49433	0.94017	0.75782	0.50006
1	85151	85350	0.61841	0.50309	0.75782	0.50006
1	85201	85400	0.8409	0.50308	0.75782	0.50006
1	85351	85550	0.50532	0.93014	0.24622	0.49993
1	85401	85600	0.24872	0.93014	0.24622	0.49993
1	85451	85650	0.24872	0.93014	0.24622	0.49993
1	85501	85700	0.24872	0.93014	0.24622	0.49993
1	85551	85750	0.61841	0.50308	0.91827	0.49993
1	85601	85800	0.8409	0.50308	0.91827	0.49993
1	85651	85850	0.94167	0.24677	0.94196	0.49993
1	85701	85900	0.94167	0.24677	0.94196	0.49993
1	85751	85950	0.94167	0.16489	0.93921	0.49993
1	85801	86000	0.94167	0.16489	0.93921	0.49993
1	85851	86050	0.61841	0.16489	0.50414	0.83289
1	85901	86100	0.61841	0.16489	0.50414	0.93205
1	85951	86150	0.49433	0.24677	0.50414	0.93205
1	86001	86200	0.49433	0.24677	0.50414	0.93229
