seqnames	start	end	WT_rep1	WT_rep2	mutant1_rep1	mutant1_rep2
1	55651	55850	0.42119	0.83669	0.51161	0.15742
1	55701	55900	0.15621	0.83669	0.5214	0.15742
1	55751	55950	0.1562	0.83669	0.51556	0.15786
1	55801	56000	0.15624	0.83669	0.1889	0.15765
1	55901	56100	0.49563	0.19632	0.4971	0.83074
1	55951	56150	0.49727	0.2669	0.50028	0.83073
1	56001	56200	0.49537	0.50102	0.81981	0.82656
1	56051	56250	0.68357	0.79419	0.81981	0.49558
1	56101	56300	0.19875	0.81069	0.36615	0.15742
1	56351	56550	0.49604	0.5634	0.80247	0.49367
1	56401	56600	0.49607	0.52022	0.75447	0.15742
1	56451	56650	0.49605	0.82842	0.17092	0.15743
1	56501	56700	0.76482	0.81053	0.17091	0.15742
1	56551	56750	0.76482	0.81576	0.17091	0.15742
1	56601	56800	0.83583	0.8347	0.17091	0.41925
1	56651	56850	0.83589	0.59692	0.49539	0.54795
1	56701	56900	0.83589	0.79597	0.50538	0.57926
1	56751	56950	0.83589	0.82536	0.50538	0.81121
1	56851	57050	0.49604	0.78227	0.49511	0.74367
1	56901	57100	0.15618	0.50436	0.17093	0.81824
1	56951	57150	0.15618	0.50459	0.171	0.77293
1	57001	57200	0.15618	0.50504	0.17091	0.15744
1	57051	57250	0.15618	0.82356	0.17095	0.15745
1	57101	57300	0.15618	0.82864	0.17095	0.22189
1	57151	57350	0.59812	0.81547	0.49115	0.19933
1	57201	57400	0.56097	0.83665	0.49469	0.83089
1	57251	57450	0.50952	0.53512	0.3449	0.5059
1	57301	57500	0.26351	0.83656	0.38347	0.49416
1	57351	57550	0.30603	0.83669	0.17091	0.49416
1	57401	57600	0.15619	0.83668	0.17249	0.15742
1	57451	57650	0.15619	0.83669	0.17091	0.15742
1	57501	57700	0.15659	0.83656	0.49522	0.15742
1	57551	57750	0.15705	0.50568	0.49535	0.15742
1	57601	57800	0.15619	0.17292	0.49531	0.15742
1	57651	57850	0.15619	0.17242	0.81306	0.4543
1	57701	57900	0.15618	0.17242	0.35281	0.73139
1	57751	57950	0.49251	0.17242	0.49924	0.83071
1	57801	58000	0.83589	0.35453	0.8198	0.4894
1	57851	58050	0.83589	0.39622	0.81981	0.48631
1	57901	58100	0.83589	0.43168	0.81981	0.4872
1	57951	58150	0.83581	0.43195	0.81981	0.15742
1	58001	58200	0.69474	0.31969	0.81981	0.83046
1	58051	58250	0.79924	0.17899	0.81981	0.49416
1	58101	58300	0.49604	0.17869	0.81981	0.49416
1	58151	58350	0.49604	0.17841	0.81981	0.49416
1	58201	58400	0.49604	0.17242	0.81981	0.15742
1	58251	58450	0.15748	0.17242	0.81981	0.15742
1	58301	58500	0.15687	0.17256	0.81981	0.15742
1	58351	58550	0.15696	0.50456	0.49536	0.19159
1	58401	58600	0.17048	0.83669	0.65143	0.23779
1	58451	58650	0.83339	0.83669	0.49542	0.27304
1	58501	58700	0.50219	0.83669	0.49536	0.20547
1	58551	58750	0.51294	0.83669	0.81981	0.26443
1	58601	58800	0.49823	0.83669	0.79301	0.30643
1	58651	58850	0.15619	0.83669	0.17091	0.61777
1	58701	58900	0.49725	0.72036	0.17091	0.38104
1	58751	58950	0.15618	0.81654	0.17091	0.5344
1	58801	59000	0.15618	0.82018	0.17091	0.68703
1	58901	59100	0.15618	0.61565	0.48422	0.8309
1	58951	59150	0.49606	0.17246	0.81981	0.8309
1	59001	59200	0.8357	0.17243	0.81981	0.8309
1	59051	59250	0.83559	0.17243	0.81981	0.8309
1	59101	59300	0.8342	0.17243	0.49537	0.40149
1	59151	59350	0.49604	0.59935	0.17115	0.18799
1	59201	59400	0.15624	0.35459	0.17133	0.76435
1	59251	59450	0.15618	0.1727	0.49531	0.80391
1	59301	59500	0.49604	0.17242	0.49536	0.83087
1	59351	59550	0.83589	0.17242	0.49551	0.8309
1	59401	59600	0.76626	0.17242	0.49551	0.16064
1	59451	59650	0.49604	0.17269	0.49536	0.15775
1	59501	59700	0.15642	0.823	0.81974	0.15742
1	59551	59750	0.15744	0.74256	0.48849	0.15742
1	59601	59800	0.189	0.69726	0.49115	0.15742
1	59651	59850	0.64542	0.83669	0.66409	0.15742
1	59701	59900	0.40658	0.83659	0.53711	0.15742
1	59751	59950	0.83573	0.83665	0.49536	0.15742
1	59801	60000	0.8354	0.83668	0.49536	0.8309
1	59851	60050	0.8356	0.1736	0.49515	0.8309
1	59901	60100	0.83589	0.50469	0.49536	0.8309
1	59951	60150	0.55564	0.50469	0.75447	0.8309
1	60001	60200	0.60018	0.50465	0.54497	0.49263
1	60051	60250	0.40246	0.50453	0.79073	0.49433
1	60101	60300	0.50023	0.17327	0.72276	0.76435
1	60151	60350	0.83239	0.17242	0.81968	0.8309
1	60201	60400	0.83584	0.17242	0.8196	0.8309
1	60251	60450	0.83588	0.17242	0.81732	0.8309
1	60301	60500	0.83589	0.17242	0.81579	0.8309
1	60351	60550	0.83589	0.67985	0.17154	0.49352
1	60401	60600	0.83589	0.22498	0.48343	0.49417
1	60451	60650	0.49604	0.22498	0.47488	0.49416
1	60501	60700	0.4958	0.17244	0.46302	0.15742
1	60551	60750	0.15619	0.17242	0.7946	0.49416
1	60601	60800	0.49604	0.17242	0.41619	0.49416
1	60651	60850	0.49604	0.22336	0.17249	0.49416
1	60701	60900	0.49604	0.28749	0.49547	0.49417
1	60751	60950	0.49604	0.50458	0.4954	0.15744
1	60801	61000	0.15618	0.83624	0.49568	0.15742
1	61151	61350	0.15618	0.50617	0.46941	0.51217
1	61201	61400	0.16074	0.67179	0.43241	0.49904
1	61251	61450	0.49481	0.51659	0.20132	0.5202
1	61301	61500	0.82989	0.17242	0.24574	0.49179
1	61351	61550	0.83257	0.17243	0.81981	0.49608
1	61401	61600	0.1565	0.50456	0.81981	0.49179
1	61451	61650	0.15624	0.50456	0.81981	0.77293
1	61501	61700	0.15618	0.83669	0.81981	0.82325
1	61551	61750	0.15825	0.83669	0.49536	0.71063
1	61601	61800	0.49518	0.83668	0.49536	0.49409
1	61651	61850	0.16553	0.63054	0.49536	0.15753
1	61701	61900	0.496	0.39555	0.49543	0.49416
1	61751	61950	0.17048	0.50102	0.81363	0.49953
1	61801	62000	0.15618	0.53589	0.80992	0.8309
1	61901	62100	0.15638	0.17243	0.55974	0.83086
1	61951	62150	0.15618	0.17242	0.64471	0.37487
1	62001	62200	0.15768	0.17242	0.81981	0.43857
1	62051	62250	0.15708	0.17243	0.81981	0.49416
1	62201	62400	0.8259	0.83468	0.49433	0.8309
1	62251	62450	0.50268	0.83669	0.32785	0.83087
1	62301	62500	0.68797	0.83669	0.17091	0.83043
1	62351	62550	0.657	0.50454	0.17091	0.83079
1	62401	62600	0.49604	0.50456	0.17091	0.83059
1	62451	62650	0.54205	0.50456	0.17091	0.8309
1	62501	62700	0.49991	0.50456	0.49799	0.83089
1	62551	62750	0.49606	0.50456	0.17412	0.23279
1	62601	62800	0.66372	0.5046	0.17885	0.49343
1	62651	62850	0.49604	0.50456	0.1712	0.15742
1	62701	62900	0.49604	0.83508	0.17092	0.15742
1	62751	62950	0.49604	0.83669	0.53088	0.49434
1	63001	63200	0.49699	0.22959	0.17091	0.83085
1	63051	63250	0.83589	0.17313	0.17093	0.49416
1	63101	63300	0.83589	0.67179	0.17091	0.49285
1	63151	63350	0.83589	0.26968	0.60751	0.15745
1	63201	63400	0.71134	0.2669	0.81981	0.15786
1	63251	63450	0.49467	0.26968	0.81981	0.50002
1	63301	63500	0.49184	0.82018	0.81981	0.15748
1	63351	63550	0.49411	0.83462	0.81981	0.15744
1	63401	63600	0.27546	0.49622	0.48259	0.15743
1	63451	63650	0.31767	0.50456	0.19015	0.15776
1	63501	63700	0.27235	0.52915	0.4863	0.59829
1	63551	63750	0.49358	0.8354	0.49327	0.15771
1	63601	63800	0.56097	0.83669	0.47861	0.15748
1	63651	63850	0.83572	0.83669	0.50605	0.49416
1	63701	63900	0.83586	0.83669	0.17287	0.49416
1	63751	63950	0.83589	0.83669	0.17092	0.8309
1	63801	64000	0.83589	0.43168	0.17091	0.8309
1	63851	64050	0.83589	0.82552	0.17091	0.64566
1	63901	64100	0.83589	0.80497	0.49521	0.5344
1	63951	64150	0.83588	0.83669	0.81975	0.64338
1	64001	64200	0.63308	0.83669	0.81981	0.15742
1	64051	64250	0.68357	0.50454	0.81981	0.15742
1	64101	64300	0.7866	0.50456	0.75855	0.15742
1	64151	64350	0.81527	0.50453	0.49531	0.15742
1	64201	64400	0.79184	0.50451	0.49528	0.5344
1	64251	64450	0.76772	0.80497	0.17094	0.35588
1	64301	64500	0.63096	0.79121	0.27818	0.30694
1	64351	64550	0.59698	0.41442	0.17091	0.49179
1	64401	64600	0.49358	0.49897	0.196	0.50317
1	64451	64650	0.4965	0.83668	0.49577	0.51898
1	64501	64700	0.44593	0.83667	0.49576	0.50858
1	64551	64750	0.35581	0.83661	0.81981	0.5344
1	64601	64800	0.26169	0.50456	0.81981	0.15742
1	64651	64850	0.19838	0.17242	0.54742	0.15742
1	64701	64900	0.2282	0.17242	0.57451	0.4941
1	64751	64950	0.17254	0.17242	0.64999	0.49416
1	64801	65000	0.44593	0.31969	0.68271	0.57645
1	64851	65050	0.40246	0.27967	0.72808	0.8309
1	64901	65100	0.30603	0.24087	0.72808	0.78525
1	64951	65150	0.72539	0.19949	0.68271	0.44538
1	65001	65200	0.59321	0.19833	0.17113	0.41644
1	65051	65250	0.46445	0.21357	0.17094	0.82126
1	65101	65300	0.47091	0.17449	0.17092	0.82604
1	65151	65350	0.15864	0.17367	0.17091	0.82799
1	65201	65400	0.17946	0.17367	0.18288	0.83089
1	65251	65450	0.51989	0.19012	0.46504	0.82765
1	65301	65500	0.16002	0.46384	0.48422	0.75416
1	65351	65550	0.15691	0.17242	0.50191	0.83025
1	65401	65600	0.15623	0.17242	0.76693	0.66351
1	65451	65650	0.15618	0.17242	0.80041	0.81753
1	65501	65700	0.15864	0.17242	0.49536	0.54304
1	65551	65750	0.15864	0.17242	0.44549	0.4769
1	65601	65800	0.15619	0.17242	0.17125	0.15748
1	65651	65850	0.15619	0.83667	0.43227	0.15742
1	65701	65900	0.15618	0.83669	0.77854	0.4941
1	65751	65950	0.15618	0.83667	0.81852	0.49416
1	65801	66000	0.18851	0.83669	0.75883	0.68339
1	65851	66050	0.18851	0.54011	0.41619	0.81431
1	65901	66100	0.83589	0.17242	0.55974	0.49128
1	65951	66150	0.83589	0.21982	0.39589	0.45843
1	66001	66200	0.83589	0.17255	0.17093	0.4944
1	66051	66250	0.83589	0.17426	0.17092	0.80783
1	66101	66300	0.83589	0.50466	0.17091	0.65401
1	66151	66350	0.49604	0.17327	0.17096	0.83089
1	66201	66400	0.49604	0.74905	0.48172	0.49418
1	66251	66450	0.15621	0.83669	0.49381	0.73309
1	66301	66500	0.1563	0.83669	0.60592	0.73309
1	66351	66550	0.83589	0.83669	0.3505	0.49412
1	66401	66600	0.83589	0.50456	0.45115	0.49414
1	66451	66650	0.83589	0.17242	0.49016	0.15742
1	66501	66700	0.83589	0.17242	0.17092	0.15742
1	66551	66750	0.49604	0.17242	0.17091	0.15742
1	66601	66800	0.15619	0.17242	0.17091	0.15742
1	66651	66850	0.15618	0.50454	0.17091	0.49416
1	66701	66900	0.15618	0.50453	0.17101	0.49416
1	66751	66950	0.15619	0.8365	0.17154	0.8309
1	66801	67000	0.83582	0.83662	0.171	0.8309
1	66851	67050	0.83588	0.51512	0.17092	0.8298
1	66901	67100	0.83577	0.74256	0.17093	0.49433
1	66951	67150	0.83566	0.50102	0.18464	0.49696
1	67051	67250	0.55564	0.83668	0.43241	0.15742
1	67101	67300	0.64542	0.83655	0.8157	0.15742
1	67151	67350	0.7325	0.83646	0.81732	0.15742
1	67201	67400	0.15625	0.17243	0.81927	0.15742
1	67251	67450	0.15626	0.17243	0.49536	0.46103
1	67301	67500	0.15618	0.17246	0.21815	0.47569
1	67351	67550	0.15618	0.17246	0.1725	0.31456
1	67401	67600	0.15633	0.77765	0.17102	0.3245
1	67451	67650	0.15626	0.83106	0.1739	0.20999
1	67501	67700	0.30603	0.83158	0.49536	0.16363
1	67551	67750	0.30603	0.83669	0.49536	0.16363
1	67601	67800	0.30603	0.83669	0.56378	0.18431
1	67651	67850	0.19916	0.8366	0.81981	0.49885
1	67751	67950	0.20392	0.63799	0.81951	0.55055
1	67801	68000	0.28197	0.45823	0.8184	0.50711
1	67851	68050	0.23658	0.5227	0.2153	0.7895
1	67901	68100	0.21506	0.50102	0.18772	0.81583
1	67951	68150	0.49358	0.43195	0.2153	0.8063
1	68001	68200	0.52487	0.49578	0.20892	0.68653
1	68201	68400	0.48274	0.50832	0.81981	0.15742
1	68251	68450	0.49994	0.51041	0.81981	0.49416
1	68301	68500	0.44707	0.51041	0.39589	0.49416
1	68351	68550	0.15665	0.17242	0.41619	0.8309
1	68451	68650	0.50268	0.17242	0.39589	0.15756
1	68501	68700	0.657	0.17242	0.31106	0.15752
1	68551	68750	0.83589	0.39555	0.2381	0.15746
1	68601	68800	0.43471	0.2171	0.31106	0.15762
1	68651	68850	0.49323	0.17365	0.30806	0.37622
1	68701	68900	0.43867	0.17365	0.35572	0.43704
1	68751	68950	0.15618	0.30851	0.494	0.50002
1	68801	69000	0.15618	0.83669	0.494	0.31456
1	68851	69050	0.15618	0.83669	0.49459	0.28246
1	68901	69100	0.15618	0.83669	0.49489	0.50711
1	69001	69200	0.1562	0.17287	0.77773	0.78061
1	69051	69250	0.16516	0.17617	0.77773	0.71063
1	69101	69300	0.16516	0.31201	0.17091	0.28246
1	69151	69350	0.20392	0.35453	0.17091	0.24556
1	69201	69400	0.27235	0.83618	0.17091	0.15742
1	69251	69450	0.83589	0.83667	0.17091	0.49358
1	69301	69500	0.83589	0.83669	0.23525	0.49416
1	69351	69550	0.79924	0.83669	0.23525	0.49416
1	69401	69600	0.83589	0.50954	0.35572	0.49896
1	69451	69650	0.54006	0.50127	0.41619	0.49431
1	69501	69700	0.49614	0.49494	0.41619	0.3245
1	69551	69750	0.83589	0.49494	0.80376	0.412
1	69601	69800	0.63096	0.31253	0.77933	0.4971
1	69651	69850	0.49604	0.83669	0.81402	0.50002
1	69701	69900	0.49604	0.83669	0.79408	0.64566
1	69751	69950	0.15618	0.83669	0.17781	0.35588
1	69801	70000	0.15618	0.83669	0.67666	0.8306
1	69851	70050	0.15618	0.83669	0.49536	0.83089
1	69901	70100	0.15618	0.50456	0.49556	0.82615
1	69951	70150	0.16201	0.42129	0.49688	0.82615
1	70001	70200	0.66372	0.50456	0.49537	0.49631
1	70051	70250	0.24337	0.50456	0.81981	0.50642
1	70101	70300	0.19777	0.83337	0.49537	0.82014
1	70151	70350	0.49159	0.79177	0.4967	0.82722
1	70201	70400	0.49604	0.50503	0.81981	0.8132
1	70251	70450	0.81809	0.52174	0.81981	0.50264
1	70301	70500	0.8357	0.66366	0.81981	0.83089
1	70351	70550	0.49604	0.70514	0.81974	0.8309
1	70401	70600	0.46445	0.50481	0.81254	0.83089
1	70451	70650	0.49217	0.4621	0.81974	0.83089
1	70501	70700	0.49593	0.43922	0.8198	0.25844
1	70551	70750	0.83376	0.17514	0.81981	0.40149
1	70601	70800	0.53312	0.1749	0.81981	0.16648
1	70651	70850	0.44593	0.17923	0.81948	0.19995
1	70701	70900	0.1564	0.5042	0.79408	0.23675
1	70751	70950	0.15618	0.83669	0.17781	0.4941
1	70801	71000	0.15618	0.83669	0.54134	0.62969
1	70851	71050	0.15618	0.83669	0.46311	0.44335
1	70901	71100	0.15618	0.83669	0.49296	0.48888
1	70951	71150	0.15618	0.5045	0.49535	0.15743
1	71001	71200	0.83537	0.51529	0.49536	0.15762
1	71051	71250	0.83589	0.83658	0.81981	0.301
1	71101	71300	0.83589	0.83668	0.81981	0.49416
1	71151	71350	0.83589	0.83664	0.81812	0.49419
1	71201	71400	0.17722	0.75612	0.49536	0.49412
1	71251	71450	0.15619	0.52975	0.49537	0.8309
1	71301	71500	0.48231	0.51041	0.74919	0.8309
1	71351	71550	0.40338	0.50566	0.49536	0.8309
1	71401	71600	0.49802	0.50289	0.49536	0.81284
1	71451	71650	0.83543	0.51017	0.49543	0.49416
1	71501	71700	0.81022	0.54011	0.49536	0.15743
1	71551	71750	0.82924	0.49533	0.81981	0.15742
1	71601	71800	0.49642	0.50503	0.81981	0.29556
1	71651	71850	0.49688	0.50456	0.17091	0.15742
1	71701	71900	0.49613	0.50452	0.17091	0.53886
1	71751	71950	0.73847	0.50988	0.17092	0.76371
1	71801	72000	0.49604	0.50439	0.17092	0.64338
1	71851	72050	0.49604	0.76652	0.48852	0.50002
1	71901	72100	0.49604	0.80978	0.49734	0.60223
1	71951	72150	0.15643	0.76652	0.80271	0.50131
1	72001	72200	0.49604	0.83669	0.79301	0.8063
1	72051	72250	0.56274	0.83669	0.8016	0.81583
1	72101	72300	0.83358	0.83669	0.74846	0.47569
1	72151	72350	0.83576	0.83669	0.49559	0.46306
1	72201	72400	0.82871	0.836	0.71815	0.17646
1	72251	72450	0.52938	0.59237	0.81981	0.15881
1	72301	72500	0.33531	0.50474	0.81981	0.20547
1	72351	72550	0.45654	0.59237	0.81981	0.40502
1	72401	72600	0.45654	0.56372	0.8197	0.31456
1	72451	72650	0.49807	0.83607	0.17091	0.47829
1	72501	72700	0.49642	0.83668	0.17091	0.15744
1	72551	72750	0.5	0.78841	0.17091	0.15742
1	72601	72800	0.8355	0.82356	0.4952	0.15742
1	72651	72850	0.83556	0.83669	0.81978	0.15742
1	72701	72900	0.29541	0.83669	0.81919	0.15742
1	72751	72950	0.17806	0.83669	0.78764	0.15749
1	72801	73000	0.15618	0.83669	0.49624	0.15742
1	72851	73050	0.15618	0.72755	0.47205	0.28113
1	72901	73100	0.47772	0.83667	0.31617	0.16064
1	72951	73150	0.77188	0.83218	0.2153	0.15914
1	73001	73200	0.15639	0.50476	0.17091	0.49268
1	73051	73250	0.15627	0.50476	0.17091	0.3216
1	73101	73300	0.15623	0.50456	0.17091	0.49128
1	73151	73350	0.15618	0.50457	0.17091	0.48876
1	73201	73400	0.50871	0.17673	0.17092	0.49425
1	73251	73450	0.79558	0.17673	0.17091	0.83089
1	73301	73500	0.77266	0.50457	0.25442	0.49416
1	73351	73550	0.15766	0.50456	0.18468	0.49416
1	73401	73600	0.15975	0.50455	0.22743	0.49416
1	73451	73650	0.16725	0.50456	0.77522	0.15765
1	73501	73700	0.1562	0.17242	0.35281	0.21651
1	73551	73750	0.22051	0.17242	0.51306	0.62066
1	73601	73800	0.16211	0.17242	0.52798	0.66826
1	73651	73850	0.15643	0.17242	0.49934	0.49432
1	73701	73900	0.3233	0.17242	0.81959	0.495
1	73751	73950	0.49496	0.17246	0.81974	0.33479
1	73801	74000	0.15618	0.17244	0.81977	0.15743
1	73851	74050	0.15633	0.1735	0.81683	0.15791
1	73901	74100	0.15621	0.2209	0.32186	0.15768
1	74001	74200	0.51566	0.47627	0.17287	0.83049
1	74051	74250	0.49827	0.17243	0.17093	0.83075
1	74101	74300	0.50952	0.48738	0.22406	0.83059
1	74151	74350	0.56097	0.50414	0.42951	0.8309
1	74201	74400	0.31458	0.50451	0.42939	0.82282
1	74251	74450	0.18639	0.83669	0.65031	0.81753
1	74301	74500	0.1562	0.83669	0.17091	0.8309
1	74351	74550	0.49738	0.79648	0.17203	0.49439
1	74401	74600	0.49604	0.61887	0.17159	0.49416
1	74451	74650	0.49604	0.50455	0.17096	0.49421
1	74501	74700	0.49604	0.50456	0.17091	0.49416
1	74551	74750	0.15619	0.50456	0.17091	0.51225
1	74601	74800	0.46676	0.50456	0.17091	0.82631
1	74651	74850	0.15981	0.50468	0.17091	0.60223
1	74701	74900	0.15981	0.50458	0.2381	0.19501
1	74751	74950	0.1581	0.50594	0.2153	0.15998
1	74801	75000	0.15619	0.5114	0.35659	0.17847
1	74851	75050	0.16089	0.82536	0.28314	0.16274
1	74901	75100	0.15939	0.82424	0.51571	0.48189
1	74951	75150	0.49679	0.27289	0.67308	0.48669
1	75001	75200	0.83523	0.19949	0.59485	0.43261
1	75051	75250	0.83585	0.17242	0.81292	0.81413
1	75101	75300	0.49603	0.17242	0.81945	0.8251
1	75151	75350	0.21796	0.17242	0.81951	0.71921
1	75201	75400	0.21796	0.17242	0.4968	0.62969
1	75251	75450	0.1784	0.18773	0.49355	0.49846
1	75301	75500	0.83573	0.32816	0.17091	0.47698
1	75501	75700	0.61663	0.18374	0.81327	0.15754
1	75551	75750	0.67037	0.17242	0.81979	0.1577
1	75601	75800	0.8334	0.17345	0.8	0.15829
1	75651	75850	0.63935	0.17263	0.5056	0.22103
1	75701	75900	0.79282	0.17242	0.81979	0.4799
1	75801	76000	0.83589	0.44168	0.49555	0.49571
1	75851	76050	0.83589	0.40813	0.80879	0.50182
1	75901	76100	0.83589	0.68749	0.42951	0.49571
1	75951	76150	0.83589	0.55614	0.43578	0.49416
1	76001	76200	0.71342	0.17243	0.17091	0.76064
1	76051	76250	0.55564	0.17243	0.17091	0.50131
1	76101	76300	0.55564	0.17244	0.17091	0.60176
1	76151	76350	0.44707	0.17242	0.17091	0.15745
1	76301	76500	0.1562	0.17242	0.49536	0.15742
1	76401	76600	0.15619	0.17242	0.49536	0.16958
1	76451	76650	0.15619	0.17242	0.49536	0.49416
1	76501	76700	0.83584	0.50454	0.17091	0.49416
1	76551	76750	0.83589	0.49463	0.17091	0.82374
1	76601	76800	0.83586	0.50137	0.17093	0.7994
1	76651	76850	0.83589	0.50442	0.17104	0.75416
1	76701	76900	0.6814	0.17242	0.72858	0.63428
1	76751	76950	0.46833	0.17243	0.4538	0.64702
1	76801	77000	0.56097	0.17242	0.49536	0.60176
1	76851	77050	0.83297	0.17242	0.46311	0.53886
1	76901	77100	0.77188	0.35453	0.49115	0.44538
1	76951	77150	0.81022	0.50413	0.49529	0.49414
1	77001	77200	0.83558	0.58774	0.49194	0.49415
1	77051	77250	0.81674	0.78781	0.81363	0.49416
1	77101	77300	0.83441	0.50456	0.80342	0.49416
1	77151	77350	0.8137	0.50456	0.60592	0.49411
1	77201	77400	0.70722	0.50456	0.48344	0.49412
1	77251	77450	0.83589	0.44913	0.54665	0.45569
1	77301	77500	0.49604	0.47048	0.47075	0.15742
1	77351	77550	0.50303	0.17242	0.51306	0.15742
1	77401	77600	0.49604	0.17242	0.39507	0.15742
1	77451	77650	0.22184	0.17244	0.17091	0.15749
1	77501	77700	0.49604	0.56609	0.17091	0.49416
1	77551	77750	0.49604	0.68749	0.17091	0.49416
1	77601	77800	0.49604	0.32753	0.17091	0.49416
1	77651	77850	0.83589	0.17923	0.38627	0.49416
1	77701	77900	0.83589	0.17249	0.30806	0.15791
1	77751	77950	0.4138	0.54246	0.46164	0.4449
1	77801	78000	0.48612	0.83669	0.48852	0.16117
1	77851	78050	0.4138	0.83669	0.63779	0.16036
1	77901	78100	0.3775	0.83669	0.71815	0.16229
1	77951	78150	0.35915	0.83669	0.81981	0.15776
1	78001	78200	0.69875	0.83666	0.81981	0.53782
1	78051	78250	0.49604	0.83248	0.81981	0.17178
1	78101	78300	0.49604	0.82976	0.81981	0.16274
1	78151	78350	0.49604	0.83414	0.81981	0.16027
1	78201	78400	0.15619	0.83644	0.81929	0.15743
1	78551	78750	0.47607	0.44662	0.17091	0.49028
1	78651	78850	0.15618	0.17242	0.19943	0.8309
1	78701	78900	0.15618	0.50456	0.26895	0.8309
1	78751	78950	0.15618	0.50456	0.47043	0.83089
1	78801	79000	0.15618	0.83669	0.4982	0.8171
1	78851	79050	0.15622	0.83669	0.4982	0.4894
1	78901	79100	0.15621	0.58267	0.54742	0.15742
1	78951	79150	0.50871	0.69044	0.72722	0.15742
1	79001	79200	0.83589	0.58267	0.72276	0.15742
1	79051	79250	0.83589	0.58267	0.81742	0.15742
1	79101	79300	0.49611	0.79059	0.81349	0.43701
1	79151	79350	0.49611	0.17336	0.80376	0.50711
1	79301	79500	0.16221	0.17242	0.17092	0.7914
1	79451	79650	0.15618	0.27967	0.17164	0.5067
1	79501	79700	0.15619	0.68749	0.81981	0.49896
1	79551	79750	0.1562	0.50279	0.81981	0.49396
1	79601	79800	0.15628	0.36205	0.81979	0.83082
1	79651	79850	0.16299	0.43418	0.81977	0.8309
1	79751	79950	0.49603	0.8366	0.75922	0.8309
1	79901	80100	0.50088	0.83663	0.3618	0.49421
1	79951	80150	0.19777	0.49986	0.20132	0.40863
1	80001	80200	0.18231	0.17242	0.17389	0.48732
1	80051	80250	0.15637	0.17242	0.56258	0.15874
1	80101	80300	0.15618	0.17242	0.81959	0.49055
1	80151	80350	0.15618	0.17243	0.49536	0.15744
1	80201	80400	0.15618	0.56423	0.49536	0.15743
1	80251	80450	0.15618	0.63054	0.48896	0.15742
1	80301	80500	0.15618	0.81832	0.17093	0.15742
1	80351	80550	0.15618	0.76652	0.50101	0.76064
1	80401	80600	0.15618	0.17243	0.2381	0.81413
1	80451	80650	0.15618	0.17242	0.17092	0.83051
1	80501	80700	0.15618	0.17242	0.49535	0.8251
1	80551	80750	0.15618	0.17242	0.49577	0.64566
1	80601	80800	0.15618	0.50456	0.49536	0.50131
1	80651	80850	0.15619	0.83224	0.49536	0.46564
1	80701	80900	0.15618	0.82583	0.49195	0.15742
1	80751	80950	0.15619	0.83663	0.17091	0.15742
1	80801	81000	0.19235	0.83669	0.17091	0.15742
1	80901	81100	0.83202	0.83669	0.17091	0.26443
1	81001	81200	0.80695	0.5036	0.1715	0.35588
1	81051	81250	0.80695	0.39186	0.39589	0.7349
1	81101	81300	0.59812	0.17243	0.53893	0.4769
1	81151	81350	0.56314	0.50456	0.60648	0.48876
1	81201	81400	0.68985	0.83668	0.75211	0.49416
1	81251	81450	0.83589	0.83669	0.81927	0.49416
1	81301	81500	0.83589	0.83669	0.81949	0.49416
1	81351	81550	0.83589	0.83666	0.81927	0.49416
1	81401	81600	0.49604	0.83669	0.81981	0.48876
1	81451	81650	0.16981	0.83669	0.8198	0.49393
1	81501	81700	0.1784	0.83667	0.81949	0.51898
1	81551	81750	0.29677	0.50456	0.31637	0.49409
1	81601	81800	0.83583	0.17242	0.18896	0.49374
1	81651	81850	0.49885	0.17242	0.18214	0.49102
1	81701	81900	0.46297	0.17242	0.17694	0.49401
1	81751	81950	0.42119	0.17242	0.81894	0.49416
1	81801	82000	0.42819	0.1749	0.75676	0.49416
1	81851	82050	0.44707	0.49897	0.50765	0.49409
1	81901	82100	0.15619	0.49902	0.49774	0.49369
1	81951	82150	0.23255	0.38418	0.49149	0.61777
1	82001	82200	0.15963	0.17782	0.24574	0.61777
1	82151	82350	0.49604	0.17244	0.39507	0.58588
1	82201	82400	0.49604	0.17249	0.64848	0.58588
1	82251	82450	0.49604	0.17248	0.72858	0.50002
1	82301	82500	0.49604	0.17384	0.69064	0.40149
1	82351	82550	0.80481	0.35185	0.49593	0.26443
1	82451	82650	0.27235	0.50469	0.52479	0.15742
1	82501	82700	0.31458	0.5046	0.36192	0.15742
1	82551	82750	0.36794	0.50469	0.46508	0.15742
1	82601	82800	0.44206	0.50456	0.17104	0.15742
1	82651	82850	0.49994	0.43168	0.17103	0.15742
1	82751	82950	0.15619	0.50207	0.49624	0.15743
1	82801	83000	0.49604	0.83542	0.20132	0.15742
1	82851	83050	0.49604	0.82536	0.81981	0.7349
1	82901	83100	0.49604	0.83669	0.81981	0.55695
1	82951	83150	0.83589	0.83669	0.80917	0.50002
1	83001	83200	0.83257	0.8354	0.81315	0.8309
1	83051	83250	0.50268	0.83643	0.17125	0.83085
1	83101	83300	0.39355	0.50456	0.52701	0.61277
1	83151	83350	0.16074	0.17481	0.81981	0.79422
1	83201	83400	0.15618	0.40485	0.81981	0.34509
1	83251	83450	0.15618	0.18995	0.81981	0.51324
1	83301	83500	0.15622	0.17384	0.47205	0.49416
